,brand.id,brand.name,gender,hasSimilarProducts,id,images.cutOut,images.model,isCustomizable,merchandiseLabelField,merchantId,priceInfo.currencyCode,priceInfo.discountLabel,priceInfo.finalPrice,priceInfo.formattedFinalPrice,priceInfo.formattedInitialPrice,priceInfo.initialPrice,priceInfo.isOnSale,shortDescription,stockTotal,product_category,modelimageNames,cutOutImages_path,modelImages_path
23549,2541392,Charlotte Chesnais,women,False,14120635,https://cdn-images.farfetch-contents.com/14/12/06/35/14120635_19054087_300.jpg,https://cdn-images.farfetch-contents.com/14/12/06/35/14120635_19054088_300.jpg,False,NewSeason,9449,SGD,0,1120,"$1,120","$1,120",1120,False,triplet and curl earring,3,trangsucnho,14120635_19054088_300.jpg,../input/farfetch-listings/cutout-img/cutout/14120635_19054087_300.jpg,../input/farfetch-listings/model-img/model/14120635_19054088_300.jpg
23551,2541392,Charlotte Chesnais,women,False,14120631,https://cdn-images.farfetch-contents.com/14/12/06/31/14120631_19013093_300.jpg,https://cdn-images.farfetch-contents.com/14/12/06/31/14120631_19013094_300.jpg,False,NewSeason,9449,SGD,0,588,$588,$588,588,False,Triplet earring,5,trangsucnho,14120631_19013094_300.jpg,../input/farfetch-listings/cutout-img/cutout/14120631_19013093_300.jpg,../input/farfetch-listings/model-img/model/14120631_19013094_300.jpg
23552,2541392,Charlotte Chesnais,women,False,14120630,https://cdn-images.farfetch-contents.com/14/12/06/30/14120630_19013086_300.jpg,https://cdn-images.farfetch-contents.com/14/12/06/30/14120630_19013088_300.jpg,False,NewSeason,9448,SGD,0,608,$608,$608,608,False,Triplet earring,4,trangsucnho,14120630_19013088_300.jpg,../input/farfetch-listings/cutout-img/cutout/14120630_19013086_300.jpg,../input/farfetch-listings/model-img/model/14120630_19013088_300.jpg
23553,2541392,Charlotte Chesnais,women,False,14120629,https://cdn-images.farfetch-contents.com/14/12/06/29/14120629_19013078_300.jpg,https://cdn-images.farfetch-contents.com/14/12/06/29/14120629_19013079_300.jpg,False,NewSeason,9449,SGD,0,604,$604,$604,604,False,Three Lovers earring,1,trangsucnho,14120629_19013079_300.jpg,../input/farfetch-listings/cutout-img/cutout/14120629_19013078_300.jpg,../input/farfetch-listings/model-img/model/14120629_19013079_300.jpg
23556,2541392,Charlotte Chesnais,women,False,14120624,https://cdn-images.farfetch-contents.com/14/12/06/24/14120624_19013067_300.jpg,https://cdn-images.farfetch-contents.com/14/12/06/24/14120624_19013068_300.jpg,False,NewSeason,9851,SGD,0,814,$814,$814,814,False,Blaue ring,2,trangsucnho,14120624_19013068_300.jpg,../input/farfetch-listings/cutout-img/cutout/14120624_19013067_300.jpg,../input/farfetch-listings/model-img/model/14120624_19013068_300.jpg
23559,2541392,Charlotte Chesnais,women,False,14120619,https://cdn-images.farfetch-contents.com/14/12/06/19/14120619_19028735_300.jpg,https://cdn-images.farfetch-contents.com/14/12/06/19/14120619_19028736_300.jpg,False,NewSeason,9449,SGD,0,549,$549,$549,549,False,single needle earring,3,trangsucnho,14120619_19028736_300.jpg,../input/farfetch-listings/cutout-img/cutout/14120619_19028735_300.jpg,../input/farfetch-listings/model-img/model/14120619_19028736_300.jpg
23560,2541392,Charlotte Chesnais,women,False,14120616,https://cdn-images.farfetch-contents.com/14/12/06/16/14120616_19097025_300.jpg,https://cdn-images.farfetch-contents.com/14/12/06/16/14120616_19097026_300.jpg,False,NewSeason,9449,SGD,0,549,$549,$549,549,False,single needle hoop earring,4,trangsucnho,14120616_19097026_300.jpg,../input/farfetch-listings/cutout-img/cutout/14120616_19097025_300.jpg,../input/farfetch-listings/model-img/model/14120616_19097026_300.jpg
23571,10039404,Wolf,women,False,14120421,https://cdn-images.farfetch-contents.com/14/12/04/21/14120421_20314824_300.jpg,https://cdn-images.farfetch-contents.com/14/12/04/21/14120421_20314825_300.jpg,False,NoTag,11848,SGD,0,239,$239,$239,239,False,floral zip case,5,opdienthoai,14120421_20314825_300.jpg,../input/farfetch-listings/cutout-img/cutout/14120421_20314824_300.jpg,../input/farfetch-listings/model-img/model/14120421_20314825_300.jpg
23576,10039404,Wolf,women,False,14120415,https://cdn-images.farfetch-contents.com/14/12/04/15/14120415_20314802_300.jpg,https://cdn-images.farfetch-contents.com/14/12/04/15/14120415_20314803_300.jpg,False,NoTag,11848,SGD,0,215,$215,$215,215,False,zip case,5,opdienthoai,14120415_20314803_300.jpg,../input/farfetch-listings/cutout-img/cutout/14120415_20314802_300.jpg,../input/farfetch-listings/model-img/model/14120415_20314803_300.jpg
23685,120259,Yohji Yamamoto Pre-Owned,unisex,False,14119942,https://cdn-images.farfetch-contents.com/14/11/99/42/14119942_18736990_300.jpg,https://cdn-images.farfetch-contents.com/14/11/99/42/14119942_18736995_300.jpg,False,NoTag,9164,SGD,0,1446,"$1,446","$1,446",1446,False,1990's earflap cap,1,mu,14119942_18736995_300.jpg,../input/farfetch-listings/cutout-img/cutout/14119942_18736990_300.jpg,../input/farfetch-listings/model-img/model/14119942_18736995_300.jpg
23701,57889,Chanel Pre-Owned,women,False,14119875,https://cdn-images.farfetch-contents.com/14/11/98/75/14119875_18840950_300.jpg,https://cdn-images.farfetch-contents.com/14/11/98/75/14119875_18840951_300.jpg,False,NoTag,10031,SGD,0,3237,"$3,237","$3,237",3237,False,shoulder pochette phone case,1,opdienthoai,14119875_18840951_300.jpg,../input/farfetch-listings/cutout-img/cutout/14119875_18840950_300.jpg,../input/farfetch-listings/model-img/model/14119875_18840951_300.jpg
23707,1511102,Ganni,women,True,14119847,https://cdn-images.farfetch-contents.com/14/11/98/47/14119847_18774099_300.jpg,https://cdn-images.farfetch-contents.com/14/11/98/47/14119847_18774100_300.jpg,False,NewSeason,10122,SGD,0,83,$83,$83,83,False,leopard print bikini briefs,3,quanlot,14119847_18774100_300.jpg,../input/farfetch-listings/cutout-img/cutout/14119847_18774099_300.jpg,../input/farfetch-listings/model-img/model/14119847_18774100_300.jpg
23709,1511102,Ganni,women,True,14119844,https://cdn-images.farfetch-contents.com/14/11/98/44/14119844_18774093_300.jpg,https://cdn-images.farfetch-contents.com/14/11/98/44/14119844_18774094_300.jpg,False,NewSeason,9671,SGD,0,79,$79,$79,79,False,tiger print bikini briefs,1,quanlot,14119844_18774094_300.jpg,../input/farfetch-listings/cutout-img/cutout/14119844_18774093_300.jpg,../input/farfetch-listings/model-img/model/14119844_18774094_300.jpg
23717,10533,Valentino,women,True,14119802,https://cdn-images.farfetch-contents.com/14/11/98/02/14119802_18803196_300.jpg,https://cdn-images.farfetch-contents.com/14/11/98/02/14119802_18803198_300.jpg,False,NewSeason,9309,SGD,0,1300,"$1,300","$1,300",1300,False,Valentino Garavani Derby shoes,33,giaycode,14119802_18803198_300.jpg,../input/farfetch-listings/cutout-img/cutout/14119802_18803196_300.jpg,../input/farfetch-listings/model-img/model/14119802_18803198_300.jpg
23726,268811,Louis Vuitton Pre-Owned,women,False,14119722,https://cdn-images.farfetch-contents.com/14/11/97/22/14119722_18833308_300.jpg,https://cdn-images.farfetch-contents.com/14/11/97/22/14119722_18833309_300.jpg,False,NoTag,10031,SGD,0,2143,"$2,143","$2,143",2143,False,Opera Line Acropole document case,1,opdienthoai,14119722_18833309_300.jpg,../input/farfetch-listings/cutout-img/cutout/14119722_18833308_300.jpg,../input/farfetch-listings/model-img/model/14119722_18833309_300.jpg
23751,57889,Chanel Pre-Owned,women,False,14119656,https://cdn-images.farfetch-contents.com/14/11/96/56/14119656_18843084_300.jpg,https://cdn-images.farfetch-contents.com/14/11/96/56/14119656_18843086_300.jpg,False,NoTag,10031,SGD,0,3695,"$3,695","$3,695",3695,False,Setup jacket skirt suit,1,aovest,14119656_18843086_300.jpg,../input/farfetch-listings/cutout-img/cutout/14119656_18843084_300.jpg,../input/farfetch-listings/model-img/model/14119656_18843086_300.jpg
23752,2765,Alexander McQueen,women,False,14119646,https://cdn-images.farfetch-contents.com/14/11/96/46/14119646_18699594_300.jpg,https://cdn-images.farfetch-contents.com/14/11/96/46/14119646_18699598_300.jpg,False,NewSeason,11935,SGD,0,350,$350,$350,350,False,snake-effect card holder,1,vi,14119646_18699598_300.jpg,../input/farfetch-listings/cutout-img/cutout/14119646_18699594_300.jpg,../input/farfetch-listings/model-img/model/14119646_18699598_300.jpg
23764,6531,Sergio Rossi,women,True,14119617,https://cdn-images.farfetch-contents.com/14/11/96/17/14119617_18705732_300.jpg,https://cdn-images.farfetch-contents.com/14/11/96/17/14119617_18705733_300.jpg,False,NewSeason,9339,SGD,0,1680,"$1,680","$1,680",1680,False,embellished glitter ballerinas,22,giaycode,14119617_18705733_300.jpg,../input/farfetch-listings/cutout-img/cutout/14119617_18705732_300.jpg,../input/farfetch-listings/model-img/model/14119617_18705733_300.jpg
23842,57889,Chanel Pre-Owned,women,False,14119316,https://cdn-images.farfetch-contents.com/14/11/93/16/14119316_18901293_300.jpg,https://cdn-images.farfetch-contents.com/14/11/93/16/14119316_18901296_300.jpg,False,NoTag,10031,SGD,0,880,$880,$880,880,False,flap key case,1,opdienthoai,14119316_18901296_300.jpg,../input/farfetch-listings/cutout-img/cutout/14119316_18901293_300.jpg,../input/farfetch-listings/model-img/model/14119316_18901296_300.jpg
23891,2080,Opening Ceremony,unisex,True,14119225,https://cdn-images.farfetch-contents.com/14/11/92/25/14119225_18817648_300.jpg,https://cdn-images.farfetch-contents.com/14/11/92/25/14119225_18817651_300.jpg,False,NoTag,11503,SGD,0,257,$257,$257,257,False,x Birkenstock Fluro Patent Zurich slides,18,dep,14119225_18817651_300.jpg,../input/farfetch-listings/cutout-img/cutout/14119225_18817648_300.jpg,../input/farfetch-listings/model-img/model/14119225_18817651_300.jpg
23893,2080,Opening Ceremony,unisex,True,14119223,https://cdn-images.farfetch-contents.com/14/11/92/23/14119223_18817613_300.jpg,https://cdn-images.farfetch-contents.com/14/11/92/23/14119223_18817618_300.jpg,False,NoTag,11503,SGD,0,257,$257,$257,257,False,x Birkenstock Zurich slides,9,dep,14119223_18817618_300.jpg,../input/farfetch-listings/cutout-img/cutout/14119223_18817613_300.jpg,../input/farfetch-listings/model-img/model/14119223_18817618_300.jpg
23927,3422322,Cinq A Sept,women,True,14119065,https://cdn-images.farfetch-contents.com/14/11/90/65/14119065_18612150_300.jpg,https://cdn-images.farfetch-contents.com/14/11/90/65/14119065_18612155_300.jpg,False,NewSeason,11595,SGD,0,1220,"$1,220","$1,220",1220,False,Ana evening gown,13,vay,14119065_18612155_300.jpg,../input/farfetch-listings/cutout-img/cutout/14119065_18612150_300.jpg,../input/farfetch-listings/model-img/model/14119065_18612155_300.jpg
23928,3422322,Cinq A Sept,women,True,14119064,https://cdn-images.farfetch-contents.com/14/11/90/64/14119064_18737768_300.jpg,https://cdn-images.farfetch-contents.com/14/11/90/64/14119064_18737770_300.jpg,False,NewSeason,11595,SGD,0,1220,"$1,220","$1,220",1220,False,Kimia gown,13,vay,14119064_18737770_300.jpg,../input/farfetch-listings/cutout-img/cutout/14119064_18737768_300.jpg,../input/farfetch-listings/model-img/model/14119064_18737770_300.jpg
23951,10533,Valentino,women,False,14118864,https://cdn-images.farfetch-contents.com/14/11/88/64/14118864_20213871_300.jpg,https://cdn-images.farfetch-contents.com/14/11/88/64/14118864_20213874_300.jpg,False,NewSeason,9675,SGD,0,530,$530,$530,530,False,Valentino Garavani Rockstud cardholder,2,vi,14118864_20213874_300.jpg,../input/farfetch-listings/cutout-img/cutout/14118864_20213871_300.jpg,../input/farfetch-listings/model-img/model/14118864_20213874_300.jpg
23955,1822353,Nº21,women,True,14118840,https://cdn-images.farfetch-contents.com/14/11/88/40/14118840_18704452_300.jpg,https://cdn-images.farfetch-contents.com/14/11/88/40/14118840_18704456_300.jpg,False,NoTag,10876,SGD,50% Off,200,$200,$400,400,True,logo slides,8,dep,14118840_18704456_300.jpg,../input/farfetch-listings/cutout-img/cutout/14118840_18704452_300.jpg,../input/farfetch-listings/model-img/model/14118840_18704456_300.jpg
24022,353940,Golden Goose,women,True,14118589,https://cdn-images.farfetch-contents.com/14/11/85/89/14118589_18935276_300.jpg,https://cdn-images.farfetch-contents.com/14/11/85/89/14118589_18935283_300.jpg,False,NewSeason,9671,SGD,0,563,$563,$563,563,False, low-top star trainers,95,giaycode,14118589_18935283_300.jpg,../input/farfetch-listings/cutout-img/cutout/14118589_18935276_300.jpg,../input/farfetch-listings/model-img/model/14118589_18935283_300.jpg
24035,896146,Anine Bing,women,True,14118417,https://cdn-images.farfetch-contents.com/14/11/84/17/14118417_18788636_300.jpg,https://cdn-images.farfetch-contents.com/14/11/84/17/14118417_18788637_300.jpg,False,NewSeason,9635,SGD,0,214,$214,$214,214,False,Golden Leo camisole,10,aongunu,14118417_18788637_300.jpg,../input/farfetch-listings/cutout-img/cutout/14118417_18788636_300.jpg,../input/farfetch-listings/model-img/model/14118417_18788637_300.jpg
24043,109549,Philipp Plein,women,True,14118394,https://cdn-images.farfetch-contents.com/14/11/83/94/14118394_18739657_300.jpg,https://cdn-images.farfetch-contents.com/14/11/83/94/14118394_18739658_300.jpg,False,NewSeason,9952,SGD,0,1250,"$1,250","$1,250",1250,False,Neoprene trainers,7,giaycode,14118394_18739658_300.jpg,../input/farfetch-listings/cutout-img/cutout/14118394_18739657_300.jpg,../input/farfetch-listings/model-img/model/14118394_18739658_300.jpg
24057,1511102,Ganni,women,True,14118346,https://cdn-images.farfetch-contents.com/14/11/83/46/14118346_18716203_300.jpg,https://cdn-images.farfetch-contents.com/14/11/83/46/14118346_18716205_300.jpg,False,NewSeason,9336,SGD,0,710,$710,$710,710,False,small drawstring handbag,8,tuixach,14118346_18716205_300.jpg,../input/farfetch-listings/cutout-img/cutout/14118346_18716203_300.jpg,../input/farfetch-listings/model-img/model/14118346_18716205_300.jpg
24087,19003,Dsquared2,women,True,14118211,https://cdn-images.farfetch-contents.com/14/11/82/11/14118211_18941481_300.jpg,https://cdn-images.farfetch-contents.com/14/11/82/11/14118211_18941482_300.jpg,False,NewSeason,9334,SGD,0,1005,"$1,005","$1,005",1005,False,logo print puffer vest,22,aovest,14118211_18941482_300.jpg,../input/farfetch-listings/cutout-img/cutout/14118211_18941481_300.jpg,../input/farfetch-listings/model-img/model/14118211_18941482_300.jpg
24114,129178,Versace Pre-Owned,women,False,14118128,https://cdn-images.farfetch-contents.com/14/11/81/28/14118128_18745813_300.jpg,https://cdn-images.farfetch-contents.com/14/11/81/28/14118128_18745818_300.jpg,False,NoTag,12078,SGD,0,512,$512,$512,512,False,1990's sleeveless playsuit,1,jumpsuit,14118128_18745818_300.jpg,../input/farfetch-listings/cutout-img/cutout/14118128_18745813_300.jpg,../input/farfetch-listings/model-img/model/14118128_18745818_300.jpg
24129,117134,Santoni,women,True,14118023,https://cdn-images.farfetch-contents.com/14/11/80/23/14118023_b7bff535-fe45-4779-94d6-40101bfa8e18_300.jpg,https://cdn-images.farfetch-contents.com/14/11/80/23/14118023_36173d3d-b9e7-4b41-9cee-3b0fd427ad8e_300.jpg,False,NewSeason,10207,SGD,0,842,$842,$842,842,False,slingback ballerinas,6,giaycode,14118023_36173d3d-b9e7-4b41-9cee-3b0fd427ad8e_300.jpg,../input/farfetch-listings/cutout-img/cutout/14118023_b7bff535-fe45-4779-94d6-40101bfa8e18_300.jpg,../input/farfetch-listings/model-img/model/14118023_36173d3d-b9e7-4b41-9cee-3b0fd427ad8e_300.jpg
24133,117134,Santoni,women,True,14117950,https://cdn-images.farfetch-contents.com/14/11/79/50/14117950_ce674aac-58d9-47bc-ae78-0506bf687366_300.jpg,https://cdn-images.farfetch-contents.com/14/11/79/50/14117950_a28ae849-88be-42fa-81af-5155ba7400e6_300.jpg,False,NewSeason,10207,SGD,0,842,$842,$842,842,False,slingback ballerinas,4,giaycode,14117950_a28ae849-88be-42fa-81af-5155ba7400e6_300.jpg,../input/farfetch-listings/cutout-img/cutout/14117950_ce674aac-58d9-47bc-ae78-0506bf687366_300.jpg,../input/farfetch-listings/model-img/model/14117950_a28ae849-88be-42fa-81af-5155ba7400e6_300.jpg
24137,117134,Santoni,women,True,14117936,https://cdn-images.farfetch-contents.com/14/11/79/36/14117936_18653041_300.jpg,https://cdn-images.farfetch-contents.com/14/11/79/36/14117936_18653045_300.jpg,False,NewSeason,10207,SGD,0,940,$940,$940,940,False,metallic heel detail oxford shoes ,7,giaycode,14117936_18653045_300.jpg,../input/farfetch-listings/cutout-img/cutout/14117936_18653041_300.jpg,../input/farfetch-listings/model-img/model/14117936_18653045_300.jpg
24149,19047,Bottega Veneta,women,False,14117885,https://cdn-images.farfetch-contents.com/14/11/78/85/14117885_20071362_300.jpg,https://cdn-images.farfetch-contents.com/14/11/78/85/14117885_20071364_300.jpg,False,NewSeason,9541,SGD,0,340,$340,$340,340,False,woven rope keyring,4,daymockhoa,14117885_20071364_300.jpg,../input/farfetch-listings/cutout-img/cutout/14117885_20071362_300.jpg,../input/farfetch-listings/model-img/model/14117885_20071364_300.jpg
24166,9463,Theory,women,True,14117820,https://cdn-images.farfetch-contents.com/14/11/78/20/14117820_18979384_300.jpg,https://cdn-images.farfetch-contents.com/14/11/78/20/14117820_18979395_300.jpg,False,NewSeason,10034,SGD,0,359,$359,$359,359,False,satin camisole,2,aongunu,14117820_18979395_300.jpg,../input/farfetch-listings/cutout-img/cutout/14117820_18979384_300.jpg,../input/farfetch-listings/model-img/model/14117820_18979395_300.jpg
24176,4224,Marni,women,True,14117786,https://cdn-images.farfetch-contents.com/14/11/77/86/14117786_18903589_300.jpg,https://cdn-images.farfetch-contents.com/14/11/77/86/14117786_18903590_300.jpg,False,NewSeason,10600,SGD,0,442,$442,$442,442,False,logo bag strap,3,daydeo,14117786_18903590_300.jpg,../input/farfetch-listings/cutout-img/cutout/14117786_18903589_300.jpg,../input/farfetch-listings/model-img/model/14117786_18903590_300.jpg
24189,725381,Furla,women,True,14117676,https://cdn-images.farfetch-contents.com/14/11/76/76/14117676_18746275_300.jpg,https://cdn-images.farfetch-contents.com/14/11/76/76/14117676_18746282_300.jpg,False,NewSeason,10027,SGD,0,651,$651,$651,651,False,colour block handbag,3,tuixach,14117676_18746282_300.jpg,../input/farfetch-listings/cutout-img/cutout/14117676_18746275_300.jpg,../input/farfetch-listings/model-img/model/14117676_18746282_300.jpg
24193,176333,Michael Michael Kors,women,True,14117660,https://cdn-images.farfetch-contents.com/14/11/76/60/14117660_18633847_300.jpg,https://cdn-images.farfetch-contents.com/14/11/76/60/14117660_18633849_300.jpg,False,NoTag,10136,SGD,10% Off,254,$254,$282,282,True,logo trainers,28,giaycode,14117660_18633849_300.jpg,../input/farfetch-listings/cutout-img/cutout/14117660_18633847_300.jpg,../input/farfetch-listings/model-img/model/14117660_18633849_300.jpg
24213,19003,Dsquared2,women,True,14117630,https://cdn-images.farfetch-contents.com/14/11/76/30/14117630_20194221_300.jpg,https://cdn-images.farfetch-contents.com/14/11/76/30/14117630_20194224_300.jpg,False,NewSeason,9462,SGD,0,2790,"$2,790","$2,790",2790,False,intarsia knit gilet,2,aoghile,14117630_20194224_300.jpg,../input/farfetch-listings/cutout-img/cutout/14117630_20194221_300.jpg,../input/farfetch-listings/model-img/model/14117630_20194224_300.jpg
24227,2762,Marc Jacobs,women,True,14117566,https://cdn-images.farfetch-contents.com/14/11/75/66/14117566_18751535_300.jpg,https://cdn-images.farfetch-contents.com/14/11/75/66/14117566_18751536_300.jpg,False,NoTag,11696,SGD,0,133,$133,$133,133,False,large webbing strap,4,daydeo,14117566_18751536_300.jpg,../input/farfetch-listings/cutout-img/cutout/14117566_18751535_300.jpg,../input/farfetch-listings/model-img/model/14117566_18751536_300.jpg
24242,3664905,Luisa Cerano,women,True,14117523,https://cdn-images.farfetch-contents.com/14/11/75/23/14117523_18818663_300.jpg,https://cdn-images.farfetch-contents.com/14/11/75/23/14117523_18818668_300.jpg,False,NewSeason,9388,SGD,0,359,$359,$359,359,False,Trapeze tunic,11,aocanh,14117523_18818668_300.jpg,../input/farfetch-listings/cutout-img/cutout/14117523_18818663_300.jpg,../input/farfetch-listings/model-img/model/14117523_18818668_300.jpg
24247,2747,Chloé,women,True,14117483,https://cdn-images.farfetch-contents.com/14/11/74/83/14117483_18935182_300.jpg,https://cdn-images.farfetch-contents.com/14/11/74/83/14117483_18935187_300.jpg,False,NewSeason,9423,SGD,0,3949,"$3,949","$3,949",3949,False,Marcie handbag,0,tuixach,14117483_18935187_300.jpg,../input/farfetch-listings/cutout-img/cutout/14117483_18935182_300.jpg,../input/farfetch-listings/model-img/model/14117483_18935187_300.jpg
24249,1822353,Nº21,women,True,14117474,https://cdn-images.farfetch-contents.com/14/11/74/74/14117474_18939628_300.jpg,https://cdn-images.farfetch-contents.com/14/11/74/74/14117474_18939635_300.jpg,False,NewSeason,9583,SGD,0,902,$902,$902,902,False,glittered silver slippers,6,giaycode,14117474_18939635_300.jpg,../input/farfetch-listings/cutout-img/cutout/14117474_18939628_300.jpg,../input/farfetch-listings/model-img/model/14117474_18939635_300.jpg
24264,15514,Fendi,women,True,14117310,https://cdn-images.farfetch-contents.com/14/11/73/10/14117310_19026804_300.jpg,https://cdn-images.farfetch-contents.com/14/11/73/10/14117310_19026805_300.jpg,False,NewSeason,9475,SGD,0,3750,"$3,750","$3,750",3750,False,Kan U handbag,8,tuixach,14117310_19026805_300.jpg,../input/farfetch-listings/cutout-img/cutout/14117310_19026804_300.jpg,../input/farfetch-listings/model-img/model/14117310_19026805_300.jpg
24265,1822353,Nº21,women,True,14117308,https://cdn-images.farfetch-contents.com/14/11/73/08/14117308_18939598_300.jpg,https://cdn-images.farfetch-contents.com/14/11/73/08/14117308_18939607_300.jpg,False,NewSeason,9583,SGD,0,909,$909,$909,909,False,bow slides,5,dep,14117308_18939607_300.jpg,../input/farfetch-listings/cutout-img/cutout/14117308_18939598_300.jpg,../input/farfetch-listings/model-img/model/14117308_18939607_300.jpg
24314,1511102,Ganni,women,True,14116916,https://cdn-images.farfetch-contents.com/14/11/69/16/14116916_19090104_300.jpg,https://cdn-images.farfetch-contents.com/14/11/69/16/14116916_19090107_300.jpg,False,NewSeason,9444,SGD,0,337,$337,$337,337,False,ruched crisscross slides,6,dep,14116916_19090107_300.jpg,../input/farfetch-listings/cutout-img/cutout/14116916_19090104_300.jpg,../input/farfetch-listings/model-img/model/14116916_19090107_300.jpg
24315,1511102,Ganni,women,True,14116915,https://cdn-images.farfetch-contents.com/14/11/69/15/14116915_19043995_300.jpg,https://cdn-images.farfetch-contents.com/14/11/69/15/14116915_19043997_300.jpg,False,NewSeason,9444,SGD,0,337,$337,$337,337,False,fabric wrap slippers,6,giaycode,14116915_19043997_300.jpg,../input/farfetch-listings/cutout-img/cutout/14116915_19043995_300.jpg,../input/farfetch-listings/model-img/model/14116915_19043997_300.jpg
24334,3877,Etro,women,True,14116853,https://cdn-images.farfetch-contents.com/14/11/68/53/14116853_18688694_300.jpg,https://cdn-images.farfetch-contents.com/14/11/68/53/14116853_18688695_300.jpg,False,NewSeason,12061,SGD,0,1355,"$1,355","$1,355",1355,False,floral print tunic,2,aocanh,14116853_18688695_300.jpg,../input/farfetch-listings/cutout-img/cutout/14116853_18688694_300.jpg,../input/farfetch-listings/model-img/model/14116853_18688695_300.jpg
24349,3877,Etro,women,True,14116828,https://cdn-images.farfetch-contents.com/14/11/68/28/14116828_18688588_300.jpg,https://cdn-images.farfetch-contents.com/14/11/68/28/14116828_18688589_300.jpg,False,NewSeason,12061,SGD,0,3205,"$3,205","$3,205",3205,False,floral print woven vest,5,aovest,14116828_18688589_300.jpg,../input/farfetch-listings/cutout-img/cutout/14116828_18688588_300.jpg,../input/farfetch-listings/model-img/model/14116828_18688589_300.jpg
24364,3877,Etro,women,True,14116810,https://cdn-images.farfetch-contents.com/14/11/68/10/14116810_18688519_300.jpg,https://cdn-images.farfetch-contents.com/14/11/68/10/14116810_18688523_300.jpg,False,NewSeason,12061,SGD,0,5150,"$5,150","$5,150",5150,False,floral evening gown,2,vay,14116810_18688523_300.jpg,../input/farfetch-listings/cutout-img/cutout/14116810_18688519_300.jpg,../input/farfetch-listings/model-img/model/14116810_18688523_300.jpg
24382,1511102,Ganni,women,True,14116781,https://cdn-images.farfetch-contents.com/14/11/67/81/14116781_20002206_300.jpg,https://cdn-images.farfetch-contents.com/14/11/67/81/14116781_20002209_300.jpg,False,NewSeason,10122,SGD,0,83,$83,$83,83,False,textured bikini bottoms,4,quanaudai,14116781_20002209_300.jpg,../input/farfetch-listings/cutout-img/cutout/14116781_20002206_300.jpg,../input/farfetch-listings/model-img/model/14116781_20002209_300.jpg
24393,10533,Valentino,women,False,14116728,https://cdn-images.farfetch-contents.com/14/11/67/28/14116728_18652713_300.jpg,https://cdn-images.farfetch-contents.com/14/11/67/28/14116728_18652718_300.jpg,False,NewSeason,9851,SGD,0,400,$400,$400,400,False,Valentino Garavani knitted Vlogo gloves,9,gangtay,14116728_18652718_300.jpg,../input/farfetch-listings/cutout-img/cutout/14116728_18652713_300.jpg,../input/farfetch-listings/model-img/model/14116728_18652718_300.jpg
24472,769627,Burberry,women,False,14115988,https://cdn-images.farfetch-contents.com/14/11/59/88/14115988_18902999_300.jpg,https://cdn-images.farfetch-contents.com/14/11/59/88/14115988_18903000_300.jpg,False,NewSeason,9359,SGD,0,640,$640,$640,640,False,monogram print baseball cap,27,mu,14115988_18903000_300.jpg,../input/farfetch-listings/cutout-img/cutout/14115988_18902999_300.jpg,../input/farfetch-listings/model-img/model/14115988_18903000_300.jpg
24478,120161,Salvatore Ferragamo,women,True,14115945,https://cdn-images.farfetch-contents.com/14/11/59/45/14115945_18732055_300.jpg,https://cdn-images.farfetch-contents.com/14/11/59/45/14115945_18732056_300.jpg,False,NewSeason,9838,SGD,0,711,$711,$711,711,False,Vara Bow ballerina shoes,90,giaycode,14115945_18732056_300.jpg,../input/farfetch-listings/cutout-img/cutout/14115945_18732055_300.jpg,../input/farfetch-listings/model-img/model/14115945_18732056_300.jpg
24480,120161,Salvatore Ferragamo,women,True,14115935,https://cdn-images.farfetch-contents.com/14/11/59/35/14115935_18774316_300.jpg,https://cdn-images.farfetch-contents.com/14/11/59/35/14115935_18774317_300.jpg,False,NewSeason,10952,SGD,0,765,$765,$765,765,False,Varina Bow ballerina shoes,22,giaycode,14115935_18774317_300.jpg,../input/farfetch-listings/cutout-img/cutout/14115935_18774316_300.jpg,../input/farfetch-listings/model-img/model/14115935_18774317_300.jpg
24483,120161,Salvatore Ferragamo,women,True,14115915,https://cdn-images.farfetch-contents.com/14/11/59/15/14115915_18816692_300.jpg,https://cdn-images.farfetch-contents.com/14/11/59/15/14115915_18816694_300.jpg,False,NewSeason,10952,SGD,0,792,$792,$792,792,False,Lady Q ballerina shoes,7,giaycode,14115915_18816694_300.jpg,../input/farfetch-listings/cutout-img/cutout/14115915_18816692_300.jpg,../input/farfetch-listings/model-img/model/14115915_18816694_300.jpg
24485,120161,Salvatore Ferragamo,women,True,14115884,https://cdn-images.farfetch-contents.com/14/11/58/84/14115884_18732027_300.jpg,https://cdn-images.farfetch-contents.com/14/11/58/84/14115884_18732028_300.jpg,False,NewSeason,10952,SGD,0,765,$765,$765,765,False,Varina bow ballet flats,25,giaycode,14115884_18732028_300.jpg,../input/farfetch-listings/cutout-img/cutout/14115884_18732027_300.jpg,../input/farfetch-listings/model-img/model/14115884_18732028_300.jpg
